,id,premium,name,department,has_test,response_letter_required,area,salary,type,address,published_at,insider_interview,url,employer,snippet,working_days,working_time_intervals,working_time_modes,accept_temporary,professional_roles,accept_incomplete_resumes,lng,lati,Density,published_at_date,OblastiRF,lngi,Count_word
48,78291790,0,Личный водитель,,0,0,Санкт-Петербург,90000.0,1,"{'city': 'коттеджный посёлок Памир', 'street': None, 'building': '2', 'lat': 60.153138, 'lng': 30.022236, 'description': None, 'raw': 'коттеджный посёлок Памир, 2', 'metro': None, 'metro_stations': [], 'id': '12943560'}",2023-03-20T15:37:09+0300,,https://api.hh.ru/vacancies/78291790?host=hh.ru,SunSity,"Срочно! Для себя, прямой работодатель! (Идеальная русская речь обязательна).  Если Вы позитивны, терпеливы, имеете релевантный опыт, аккуратны в вождении, работаете...",,,,0,Водитель,1,30.022236,60.153138,4848742.0,2023-03-20,Санкт-Петербург,30.022236,20
49,78360674,0,Личный водитель (Одинцово),,0,0,Москва,100000.0,1,0,2023-03-21T14:25:22+0300,,https://api.hh.ru/vacancies/78360674?host=hh.ru,Агентство MEDES,Опыт работы более 6 лет. Прохождение СБ.,,,,0,Водитель,0,,,11514330.0,2023-03-21,Москва,0.0,7
50,78296727,0,Водитель,,0,0,Москва,90000.0,1,"{'city': 'городской округ Красногорск', 'street': 'территория БЦ Рига Ленд', 'building': None, 'lat': 55.785103, 'lng': 37.241295, 'description': None, 'raw': 'городской округ Красногорск, территория БЦ Рига Ленд', 'metro': {'station_name': 'Опалиха', 'line_name': 'МЦД - 2', 'station_id': '132.713', 'line_id': '132', 'lat': 55.82333, 'lng': 37.246843}, 'metro_stations': [{'station_name': 'Опалиха', 'line_name': 'МЦД - 2', 'station_id': '132.713', 'line_id': '132', 'lat': 55.82333, 'lng': 37.246843}], 'id': '12904433'}",2023-03-20T16:29:38+0300,,https://api.hh.ru/vacancies/78296727?host=hh.ru,НИТРО СИБИРЬ,Ответственность. Пунктуальность. Добропорядочность.,,,,0,Водитель,0,37.241295,55.785103,11514330.0,2023-03-20,Москва,37.241295,3
51,78348069,0,Семейный водитель,,0,0,Москва,,1,"{'city': 'Москва', 'street': '1-й Спасоналивковский переулок', 'building': None, 'lat': 55.733229, 'lng': 37.616243, 'description': None, 'raw': 'Москва, 1-й Спасоналивковский переулок', 'metro': None, 'metro_stations': [], 'id': '12955720'}",2023-03-21T11:39:15+0300,,https://api.hh.ru/vacancies/78348069?host=hh.ru,МФК Саммит,Опыт работы семейным водителем с детьми. Умение находить контакт с детьми. Настрой на долгую работу на одном месте. ,,,,0,Водитель,0,37.616243,55.733229,11514330.0,2023-03-21,Москва,37.616243,18
52,78348389,0,Специалист по документообороту,,0,0,Самара,35000.0,1,"{'city': 'Самара', 'street': 'Арцыбушевская улица', 'building': '145', 'lat': 53.198807, 'lng': 50.123208, 'description': None, 'raw': 'Самара, Арцыбушевская улица, 145', 'metro': None, 'metro_stations': [], 'id': '5244067'}",2023-03-21T11:43:04+0300,,https://api.hh.ru/vacancies/78348389?host=hh.ru,Самаранефтекомплект,"Опыт работы с архивными документами будет преимуществом. Знание ПК (Microsoft Office) и оргтехники. Внимательность, ответственность, педантичность, доброжелательность, готовность к рутинной...",,,,0,"Делопроизводитель, архивариус",0,50.123208,53.198807,1164900.0,2023-03-21,Самарская область,50.123208,20
53,78329513,0,Специалист по кадрам,,0,0,Пенза,,1,0,2023-03-21T09:14:48+0300,,https://api.hh.ru/vacancies/78329513?host=hh.ru,ГБУ Управление делами Губернатора и Правительства Пензенской области,Опыт работы с кадровыми документами от 1 года. Знание трудового законодательства. Знание программы 1С. Ответственность.,,,,0,Специалист по кадрам,0,,,519592.0,2023-03-21,Пензенская область,0.0,15
54,78368052,0,Ведущий инспектор центра занятости населения отдела оказания услуг в сфере занятости населения,,0,0,Ярославль,35000.0,1,"{'city': 'Ярославль', 'street': 'улица Свободы', 'building': '62', 'lat': 57.627176, 'lng': 39.849122, 'description': None, 'raw': 'Ярославль, улица Свободы, 62', 'metro': None, 'metro_stations': [], 'id': '4264865'}",2023-03-21T16:03:48+0300,,https://api.hh.ru/vacancies/78368052?host=hh.ru,ГКУ ЯО ЦЗН г.Ярославля,"Высшее образование. Дисциплинированность, ответственность.",,,,0,Другое,0,39.849122,57.627176,591486.0,2023-03-21,Ярославская область,39.849122,4
55,77805908,0,Диспетчер на телефоне (на дому),,0,0,Москва,30000.0,1,0,2023-03-09T09:32:48+0300,,https://api.hh.ru/vacancies/77805908?host=hh.ru,ВКУСНО ЕСТЬ,"Правильная речь, общительность, доброжелательность. Наличие домашнего и мобильного телефонов, компьютера.",,,,0,"Оператор call-центра, специалист контактного центра",1,,,11514330.0,2023-03-09,Москва,0.0,10
56,78364068,0,Администратор в оздоровительный центр.,,0,0,Тольятти,37500.0,1,"{'city': 'Тольятти', 'street': 'Тополиная улица', 'building': '25А', 'lat': 53.540527, 'lng': 49.346147, 'description': None, 'raw': 'Тольятти, Тополиная улица, 25А', 'metro': None, 'metro_stations': [], 'id': '12825358'}",2023-03-21T15:06:41+0300,,https://api.hh.ru/vacancies/78364068?host=hh.ru,ЭКЗО ГРУПП,Коммуникабельность. - Активная жизненная позиция. - Знание ПК в объеме пользователя. - Знание анатомии или мед. Образование будет преимуществом. - готовность к обучению.,,,,0,Администратор,0,49.346147,53.540527,719484.0,2023-03-21,Самарская область,49.346147,23
57,78372300,0,Делопроизводитель (юридическая служба),,0,0,Орел,37000.0,1,"{'city': 'Орёл', 'street': 'Ливенская улица', 'building': '3', 'lat': 52.957635, 'lng': 36.098602, 'description': None, 'raw': 'Орёл, Ливенская улица, 3', 'metro': None, 'metro_stations': [], 'id': '1437582'}",2023-03-21T17:21:58+0300,,https://api.hh.ru/vacancies/78372300?host=hh.ru,Знаменский СГЦ,Высшее профессиональное образование (желательно юридическое). Опытный пользователь ПК. Уверенный пользователь офисной техникой.,,,,0,"Делопроизводитель, архивариус",0,36.098602,52.957635,,2023-03-21,Орел,36.098602,12
58,78377593,0,Начальник отдела технической поддержки ИТ и связи,,0,0,Москва,450000.0,1,"{'city': 'Москва', 'street': 'Калужско-Рижская линия', 'building': 'метро Калужская', 'lat': 55.656682, 'lng': 37.540075, 'description': None, 'raw': 'Москва, Калужско-Рижская линия, метро Калужская', 'metro': {'station_name': 'Новые Черемушки', 'line_name': 'Калужско-Рижская', 'station_id': '6.92', 'line_id': '6', 'lat': 55.670077, 'lng': 37.554493}, 'metro_stations': [{'station_name': 'Новые Черемушки', 'line_name': 'Калужско-Рижская', 'station_id': '6.92', 'line_id': '6', 'lat': 55.670077, 'lng': 37.554493}], 'id': '7011800'}",2023-03-21T20:59:25+0300,,https://api.hh.ru/vacancies/78377593?host=hh.ru,МЕЖРЕГИОНТРУБОПРОВОДСТРОЙ,Высшее техническое образование. Опыт работы в аналогичной должности от 5 лет. Знание технических характеристик и архитектуры поддерживаемых инфокоммуникационных систем и...,,,,0,Специалист технической поддержки,0,37.540075,55.656682,11514330.0,2023-03-21,Москва,37.540075,20
